ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck2yjlkwmr1il0757zzf9nuqm,ck2qc7lq8ofl30er0abcgb6rs,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F8e36b173-cc66-9666-c31a-256bcf4e048d-file_504.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=Ib45I5r9bsCwF_kQ_upJrOhweII,"{""objects"":[{""featureId"":""ck2yjldgd02f90xadvn864yqc"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lq8ofl30er0abcgb6rs/0?feature=ck2yjldgd02f90xadvn864yqc&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573725616000,1573725616000,18.025,file_504.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjlkwmr1il0757zzf9nuqm
ck2yjltw0fec80748iwtbsqnc,ck2qc7lqjofs70er07gw88niy,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F22f437f4-3564-c7d5-194a-90f9f12019f2-file_696.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=QIm5aVFWCQlb0njmUjKzvqIBcfQ,"{""objects"":[{""featureId"":""ck2yjlnhf02b60ya9vna95rp9"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lqjofs70er07gw88niy/0?feature=ck2yjlnhf02b60ya9vna95rp9&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725628000,1573725628000,19.583,file_696.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjltw0fec80748iwtbsqnc
ck2yjm21phuic0794dp3twlk6,ck2qc7lwiokmr0er0etlt2jf6,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fce387411-a38a-8f02-a6aa-8b9ac1d9c9a6-frame1324.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=qTb8lS6kLb1z4x_DOpmFDdY8Uqc,"{""objects"":[{""featureId"":""ck2yjm09302fh0xadu7adjrgl"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwiokmr0er0etlt2jf6/0?feature=ck2yjm09302fh0xadu7adjrgl&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573725638000,1573725638000,21.569,frame1324.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjm21phuic0794dp3twlk6
ck2yjmpb92z7s08117j7bapjw,ck2qc7lwnoktv0er0b9kkebql,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F11e3be9f-778b-f254-5296-58f410851975-frame1516.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=yb9cjXBgqRaEIa0foDwU-GA_-sE,"{""objects"":[{""featureId"":""ck2yjm6gs02fn0xadz13qcoa4"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lwnoktv0er0b9kkebql/0?feature=ck2yjm6gs02fn0xadz13qcoa4&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""},{""featureId"":""ck2yjmm8a02a00x9tzcb7tpmh"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lwnoktv0er0b9kkebql/0?feature=ck2yjmm8a02a00x9tzcb7tpmh&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725669000,1573725669000,40.022,frame1516.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjmpb92z7s08117j7bapjw
ck2yjmwgwmahr0944bxs9ict4,ck2qc7ltrohyf0er0bckx7j3c,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fe2c953d0-bfdd-dd28-4e86-d0e790ec071c-file_t_1821.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=8700mjp2-OPKNb3_kWJKteEE-vc,{},nkise@softserveinc.com,October Camp,1573725678000,1573725678000,38.55,file_t_1821.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjmwgwmahr0944bxs9ict4
ck2yjn4q5okx90721v5fgmynv,ck2qc7lqgofon0er03qsff8ub,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fc300c7b9-f500-3d0d-7d59-40a8b1514da7-file_600.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=hthVolkobYgAQ47SqmcYmrtUfY8,"{""objects"":[{""featureId"":""ck2yjn3q402fw0xadkh1zzqna"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lqgofon0er03qsff8ub/0?feature=ck2yjn3q402fw0xadkh1zzqna&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573725688000,1573725688000,8.843,file_600.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjn4q5okx90721v5fgmynv
ck2yjn6anmaly0944qqqe6n2e,ck2qc7lwkokqb0er0as16ebru,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F9effa5a7-3b23-b7f2-bc08-104981f56e24-frame1420.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=Va2UwOvmTO_lHzQqDlxc1HLufrI,{},nkise@softserveinc.com,October Camp,1573725691000,1573725691000,1.339,frame1420.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjn6anmaly0944qqqe6n2e
ck2yjnjp5ff5y0748ad7923tw,ck2qc7lqsog2v0er09diw28lf,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fbf7dc5c8-bdad-cbbb-b932-0961e3efee13-file_984.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=5-mlrpwiGlCxAln9gNcmsKRm2H0,"{""objects"":[{""featureId"":""ck2yjnib402fy0xad2nqbuyi1"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lqsog2v0er09diw28lf/0?feature=ck2yjnib402fy0xad2nqbuyi1&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573725708000,1573725708000,16.323,file_984.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjnjp5ff5y0748ad7923tw
ck2yjnlbhr2ij075759yoa0o8,ck2qc7lu4oi5j0er0fuw7bg7x,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F029cb314-eda0-ef91-ef37-5ace7782814f-file_t_2013.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=T1O0fSEAD4M8J5oNWbACP86yXWs,"{""objects"":[{""featureId"":""ck2yjniw002a90x9tpyn6fkeg"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lu4oi5j0er0fuw7bg7x/0?feature=ck2yjniw002a90x9tpyn6fkeg&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725710000,1573725710000,40.586,file_t_2013.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjnlbhr2ij075759yoa0o8
ck2yjo4k2hvjk07949uo8suuk,ck2qc7lwwol4j0er013uth2mx,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fcb241243-4f8b-2b04-8801-792445076c73-frame1804.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=TZ6_YGb_VVtqA7zTuAG4xgTl0KM,"{""objects"":[{""featureId"":""ck2yjo0v002af0x9tlss19h48"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck2pxpcdigulm09442cde4137/ck2qc7lwwol4j0er013uth2mx/0?feature=ck2yjo0v002af0x9tlss19h48&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",nkise@softserveinc.com,October Camp,1573725735000,1573725735000,25.299,frame1804.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjo4k2hvjk07949uo8suuk
ck2yjo4zsolbx07215myrhwy1,ck2qc7lqmofvr0er0gfmef4yx,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fc81b9728-9285-50fd-871c-9e31b13d6ccd-file_792.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=11d7Vgb--ewD2C8bC128yhRfL4E,"{""objects"":[{""featureId"":""ck2yjo3t502ag0x9tq701yphg"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lqmofvr0er0gfmef4yx/0?feature=ck2yjo3t502ag0x9tq701yphg&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725735000,1573725735000,18.714,file_792.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjo4zsolbx07215myrhwy1
ck2yjo7qpkypp0838k9jurzxd,ck2qc7luhoig70er05tmb7n52,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F28610ec5-7631-7a26-0cf7-8d273d2f653d-file_tw_21.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=5O418xmbaQw3O0A2q5SkJuVRtSs,{},nkise@softserveinc.com,October Camp,1573725739000,1573725739000,1.862,file_tw_21.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjo7qpkypp0838k9jurzxd
ck2yjo9x4kyr108382c8hbfw0,ck2qc7lqwog6f0er0hldm0jh7,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F71fdb71d-ae07-a1b7-936f-5f28b66755b0-file_t_93.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=cDBKMTzzTDamFZhHjpzXl767rOI,{},nkise@softserveinc.com,October Camp,1573725742000,1573725742000,1.367,file_t_93.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjo9x4kyr108382c8hbfw0
ck2yjoc2v2zwq0811mdhf11yv,ck2qc7lwzol830er012ty6x0m,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2Fbc7acbef-f2b7-9e69-1b35-0a432b7ba8c7-frame1900.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=iXtu2IXEHgT_npBKtbmQ_nMW64Y,{},nkise@softserveinc.com,October Camp,1573725745000,1573725745000,0,frame1900.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjoc2v2zwq0811mdhf11yv
ck2yjodj7hvn007949ppea1n5,ck2qc7lusoijr0er0hxpl818n,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F9e662f57-3a0f-f5ca-8fbc-fb2bf539e863-file_tw_117.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=Jws_5_sFTPgdj6PGTEBUX7vSJKw,{},nkise@softserveinc.com,October Camp,1573725747000,1573725747000,0.441,file_tw_117.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjodj7hvn007949ppea1n5
ck2yjof632zyk0811ghwbo82g,ck2qc7lr2og9z0er05e9shlqy,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F4cd8d0e4-ea1e-1b29-7c86-723b000c4a3c-file_t_189.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=pntnPvgkJvrCnJVTaBtdF21dnvc,{},nkise@softserveinc.com,October Camp,1573725749000,1573725749000,1.196,file_t_189.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjof632zyk0811ghwbo82g
ck2yjogtrffkc0748i7a418jg,ck2qc7lx1olbn0er06gk7h0k2,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F6517d0fb-7753-d085-280d-cba5573bd14e-frame1996.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=y6m5cRGPfxY8V94pLFNY4UaMaGw,{},nkise@softserveinc.com,October Camp,1573725751000,1573725751000,1.434,frame1996.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjogtrffkc0748i7a418jg
ck2yjojg3hvpo0794vwvae932,ck2qc7lwrokxf0er0a75j6ek8,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F94741b84-e5e4-af8b-3b05-0ba466ada21b-frame1612.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=NcC3PRnKRD0TO25beimY624dCZ8,{},matsiuk@ucu.edu.ua,October Camp,1573725754000,1573725754000,16.967,frame1612.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjojg3hvpo0794vwvae932
ck2yjp24phvx20794djd4nox8,ck2qc7luaoi930er00prg680j,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F527f1bd8-244e-daec-1d36-ca3652e46398-file_t_2109.jpg?Expires=1575033355804&KeyName=labelbox-assets-key-1&Signature=NnOuoICqjfhIQgBN4diyQd56jvc,"{""objects"":[{""featureId"":""ck2yjoz7f02br0ya9mw0mgpgq"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7luaoi930er00prg680j/0?feature=ck2yjoz7f02br0ya9mw0mgpgq&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725778000,1573725778000,23.128,file_t_2109.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjp24phvx20794djd4nox8
ck2yjpgvjmbg209448gzht4zg,ck2qc7lqqofzb0er08n2fbs71,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F739ab44e-0751-87ae-f099-eec29ac386b7-file_888.jpg?Expires=1575033355805&KeyName=labelbox-assets-key-1&Signature=i-qqI0iS9hQOKlQGQpY2-uMGmSI,"{""objects"":[{""featureId"":""ck2yjpfq002bu0ya9kilc4f3n"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lqqofzb0er08n2fbs71/0?feature=ck2yjpfq002bu0ya9kilc4f3n&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725798000,1573725798000,18.316,file_888.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjpgvjmbg209448gzht4zg
ck2yjqxhpr3u70757x9d4cqru,ck2qc7lwuol0z0er0dfaq1swh,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F2ba50e32-7bbf-f807-a711-78012fb33641-frame1708.jpg?Expires=1575033355805&KeyName=labelbox-assets-key-1&Signature=DPtVF9fb99LZAdoF4Q6Tyw7cxcE,{},matsiuk@ucu.edu.ua,October Camp,1573725866000,1573725866000,67.032,frame1708.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjqxhpr3u70757x9d4cqru
ck2yjre9x314y0811fuhnw4tl,ck2qc7ludoicn0er02ch9f538,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F703d4599-0fbe-05da-41a7-94b4c9bbc6cf-file_t_2205.jpg?Expires=1575033355805&KeyName=labelbox-assets-key-1&Signature=NW16eVOqmdnHegX0696gL9E58v8,"{""objects"":[{""featureId"":""ck2yjrd2p02b60x9t7o1zcdmc"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7ludoicn0er02ch9f538/0?feature=ck2yjrd2p02b60x9t7o1zcdmc&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725887000,1573725887000,21.228,file_t_2205.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjre9x314y0811fuhnw4tl
ck2yjs7lxfh0q0748uv5tb2p8,ck2qc7lv7oiuf0er0101kgj7j,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F74383874-da6f-565a-7454-8a6b2cca57e0-file_tw_405.jpg?Expires=1575033355805&KeyName=labelbox-assets-key-1&Signature=F_9uRyqWp9L9sMm_DbromkjTdi8,"{""objects"":[{""featureId"":""ck2yjs6k802bd0x9tfo4faju0"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lv7oiuf0er0101kgj7j/0?feature=ck2yjs6k802bd0x9tfo4faju0&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725926000,1573725926000,37.421,file_tw_405.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjs7lxfh0q0748uv5tb2p8
ck2yjsrcihxge0794obizz3uu,ck2qc7lrfogkn0er09n5033wr,https://storage.labelbox.com/ck1v82w98dvrk0811prtlav9p%2F50243eba-dbd3-9e78-ecf1-e8e298fcc6ea-file_t_477.jpg?Expires=1575033355805&KeyName=labelbox-assets-key-1&Signature=PFbd7EWgK3sug_JDeOO4UhvIIp4,"{""objects"":[{""featureId"":""ck2yjspxi02ck0ya985slgs17"",""schemaId"":""ck2u96rm9z0gm0811b8zg3iy2"",""title"":""Ball"",""value"":""ball"",""color"":""#FF00FF"",""instanceURI"":""https://api.labelbox.com/masks/ck2qc2pq5kajm0838h8mmnfrd/ck1jbksbb18me0794n0g74ox3/ck2qc7lrfogkn0er09n5033wr/0?feature=ck2yjspxi02ck0ya985slgs17&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazFqYmtzYmIxOG1lMDc5NG4wZzc0b3gzIiwib3JnYW5pemF0aW9uSWQiOiJjazF2ODJ3OThkdnJrMDgxMXBydGxhdjlwIiwiaWF0IjoxNTczODIzNzU1LCJleHAiOjE1NzY0MTU3NTV9.oKltvuqPpkXXUoMlgMNelQl9xNiBtoAds0uMZ1yk3F0""}],""classifications"":[]}",matsiuk@ucu.edu.ua,October Camp,1573725951000,1573725951000,23.345,file_t_477.jpg,,,,,Camp October,[],https://editor.labelbox.com?project=ck2qc2pq5kajm0838h8mmnfrd&label=ck2yjsrcihxge0794obizz3uu
